+/-;Código;Classificação;Tipo;Nome;Apelido;Grupo;Relatório;Filtro;Fórmula;Condição;Plano padrão;Saldo;Código subconta;Grupo subconta;Natureza subconta;Empreendimentos Imobiliários;Unidades imobiliárias;Caixa produtor rural;Banco produtor rural;Conta transitória de produtor rural;Conta participante do Carnê Leão
;3875;02.3.2.02.005;;    Reserva de Lucros para Expansão;RESLUCEXP;Passivo;Balanço Patrimonial;;;;90011;Comum
;4227;02.3.2.02.006;;    Reserva de Incentivos Fiscais;RESINCFISC;Passivo;Balanço Patrimonial;;;;90011;Comum
;3999;02.3.3;T;  AJUSTES DE AVALIAÇÃO PATRIMONIAL;;Passivo;Balanço Patrimonial;;;;90011;Comum
;4006;02.3.3.01;T;   AJUSTES DE AVALIAÇÃO PATRIMONIAL;;Passivo;Balanço Patrimonial;;;;90011;Comum
;4014;02.3.3.01.001;;    Normas Internacionais de Contabilidade;AJNORMAS;Passivo;Balanço Patrimonial;;;;90011;Comum
;4111;02.3.3.01.002;;    (-) Normas Internacionais de Contabilidade;AJNORMASS;Passivo;Balanço Patrimonial;;;;90011;Comum
;4120;02.3.3.01.003;;    Avaliação de Instrumentos Financeiros;AJINSTRUM;Passivo;Balanço Patrimonial;;;;90011;Comum
;4138;02.3.3.01.004;;    (-) Avaliação de Instrumentos Financeiros;AJINSTRUMM;Passivo;Balanço Patrimonial;;;;90011;Comum
;4146;02.3.3.01.005;;    Ajustes ao Valor de Mercado;AJVLRMERC;Passivo;Balanço Patrimonial;;;;90011;Comum
;4154;02.3.3.01.006;;    (-) Ajustes ao Valor de Mercado;AJVLRMERCC;Passivo;Balanço Patrimonial;;;;90011;Comum
;2011;02.3.4;T;  PREJUÍZOS ACUMULADOS;;Passivo;Balanço Patrimonial;;;;90011;Comum
;2020;02.3.4.03;T;   PREJUÍZOS ACUMULADOS;;Passivo;Balanço Patrimonial;;;;90011;Comum
;2038;02.3.4.03.001;;    Prejuízos Acumulados;PREJUSACUM;Passivo;Balanço Patrimonial;;;;90011;Comum
;2054;02.3.4.04;T;   RESULTADO DO EXERCÍCIO;;Passivo;Balanço Patrimonial;;;;90011;Comum
;2062;02.3.4.04.001;;    Resultado do Exercício;RESULTEXERC;Passivo;Balanço Patrimonial;;;;90011;Comum
;3921;02.3.4.04.003;;    Ajustes de Exercícios Anteriores;AJUSEXERCANT;Passivo;Balanço Patrimonial;;;;90011;Comum
;2089;03;T;RECEITAS;RECEITAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2097;03.1;T; RECEITAS OPERACIONAIS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2100;03.1.1;T;  RECEITA BRUTA COM VENDAS E SERVIÇOS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2119;03.1.1.01;T;   RECEITA COM VENDAS NO PAÍS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2127;03.1.1.01.001;;    Vendas Produtos Fabricação Própria a Vista;VENDASV;Receita;Demonstração de Resultados;;;;90011;Comum
;2135;03.1.1.01.002;;    Vendas Produtos Fabricação Própria a Prazo;VENDASP;Receita;Demonstração de Resultados;;;;90011;Comum
;2143;03.1.1.01.003;;    Revenda de Mercadorias a Vista;REVENDAV;Receita;Demonstração de Resultados;;;;90011;Comum
;2151;03.1.1.01.004;;    Revenda de Mercadorias a Prazo;REVENDAP;Receita;Demonstração de Resultados;;;;90011;Comum
;2160;03.1.1.03;T;   RECEITAS COM SERVIÇOS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2178;03.1.1.03.001;;    Serviços Prestados a Vista;SERVIÇOSV;Receita;Demonstração de Resultados;;;;90011;Comum
;2186;03.1.1.03.002;;    Serviços Prestados a Prazo;SERVIÇOSP;Receita;Demonstração de Resultados;;;;90011;Comum
;2194;03.1.2;T;  DEDUÇÕES DAS RECEITAS C/VENDAS E SERVIÇO;;Receita;Demonstração de Resultados;;;;90011;Comum
;2208;03.1.2.01;T;   DEVOLUÇÕES E ABATIMENTOS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2216;03.1.2.01.001;;    Devoluções de Vendas;DEVOL;Receita;Demonstração de Resultados;;;;90011;Comum
;2224;03.1.2.01.002;;    Abatimentos Concedidos;ABAT;Receita;Demonstração de Resultados;;;;90011;Comum
;2232;03.1.2.02;T;   IMPOSTOS S/VENDAS E SERVIÇOS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2240;03.1.2.02.001;;    ICMS sobre vendas;ICMS S/VENDAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2259;03.1.2.02.002;;    PIS sobre vendas e serviços;PIS S/VENDAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2267;03.1.2.02.003;;    COFINS sobre vendas e serviços;COFINS S/VENDAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2275;03.1.2.02.004;;    Contribuição social sobre vendas e serviços;CONTRSOC S/VENDAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2283;03.1.2.02.005;;    IPI sobre vendas e serviços;IPI S/VENDAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2291;03.1.2.02.006;;    Simples sobre vendas e serviços;SIMPLES;Receita;Demonstração de Resultados;;;;90011;Comum
;2305;03.1.2.02.007;;    ISQN sobre serviços;ISQN S/SERVS;Receita;Demonstração de Resultados;;;;90011;Comum
;2313;03.1.2.02.008;;    Simples Nacional sobre vendas e serviços;SIMPLESNACIONAL;Receita;Demonstração de Resultados;;;;90011;Comum
;2321;03.1.2.02.009;;    IRPJ sobre vendas e serviços;IRPJ S/VENDAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2330;03.1.3;T;  RECEITAS FINANCEIRAS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2348;03.1.3.01;T;   RECEITAS COM ATUALIZAÇÕES;;Receita;Demonstração de Resultados;;;;90011;Comum
;2356;03.1.3.01.001;;    Variação Monetária Ativa;VMA;Receita;Demonstração de Resultados;;;;90011;Comum
;2364;03.1.3.01.002;;    Variação Cambial Ativa;VMP;Receita;Demonstração de Resultados;;;;90011;Comum
;2372;03.1.3.02;T;   GANHOS COM APLICAÇÕES FINANCEIRAS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2380;03.1.3.02.001;;    Rendimentos de Aplicação do FAF;JRSFAF;Receita;Demonstração de Resultados;;;;90011;Comum
;2399;03.1.3.02.002;;    Ganho Real de Aplicações de Renda Fixa;JRSRFIXA;Receita;Demonstração de Resultados;;;;90011;Comum
;2402;03.1.3.02.003;;    Ganho Real de Aplicações de Renda Variável;JRSRVAR;Receita;Demonstração de Resultados;;;;90011;Comum
;2410;03.1.3.02.004;;    Rendimentos de Caderneta de Poupança;JRSPOUP;Receita;Demonstração de Resultados;;;;90011;Comum
;2429;03.1.3.03;T;   JUROS E DESCONTOS OBTIDOS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2437;03.1.3.03.001;;    Juros Ativos;JUROSOBT;Receita;Demonstração de Resultados;;;;90011;Comum
;2445;03.1.3.03.002;;    Descontos Obtidos;DESCOBT;Receita;Demonstração de Resultados;;;;90011;Comum
;2453;03.1.4;T;  RECEITAS COM PARTICIPAÇÕES SOCIETÁRIAS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2461;03.1.4.01;T;   DIVIDENDOS E LUCROS DISTRIBUÍDOS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2470;03.1.4.01.001;;    Dividendos Distribuídos;DIVIDENDOS;Receita;Demonstração de Resultados;;;;90011;Comum
;2488;03.1.4.01.002;;    Lucros Distribuídos;LUCROS DISTR;Receita;Demonstração de Resultados;;;;90011;Comum
;2496;03.1.4.02;T;   RESULTADO DE EQUIVALÊNCIA PATRIMONIAL;;Receita;Demonstração de Resultados;;;;90011;Comum
;2500;03.1.4.02.001;;    Equivalência Patrimonial Positiva;EPPOSIT;Receita;Demonstração de Resultados;;;;90011;Comum
;2518;03.2;T; OUTRAS RECEITAS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2526;03.2.1;T;  ALIENAÇÃO DE BENS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2534;03.2.1.01;T;   ALIENAÇÃO DE INVESTIMENTOS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2542;03.2.1.01.001;;    Alienação Participação Societária Avaliada pelo Metódo Custeio;ALIENCUST;Receita;Demonstração de Resultados;;;;90011;Comum
;2550;03.2.1.01.002;;    Alienação Participação Societária Avaliada pela Equivalencia Patrimonial;ALIENEQPATR;Receita;Demonstração de Resultados;;;;90011;Comum
;2569;03.2.1.02;T;   ALIENAÇÃO DE IMOBILIZADO;;Receita;Demonstração de Resultados;;;;90011;Comum
;2577;03.2.1.02.001;;    Alienação de Máquinas e Equipamentos;AMAQUEQUI;Receita;Demonstração de Resultados;;;;90011;Comum
;2585;03.2.1.02.002;;    Alienação de Móveis e Utensílios;AMOVUTENC;Receita;Demonstração de Resultados;;;;90011;Comum
;2593;03.2.1.02.003;;    Alienação de Ferramentas;AFERRAMENTAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2607;03.2.1.02.004;;    Alienação de Imóveis;AIMOVEIS;Receita;Demonstração de Resultados;;;;90011;Comum
;2615;03.2.1.02.005;;    Alienação de Veículos;AVEICULOS;Receita;Demonstração de Resultados;;;;90011;Comum
;2623;03.2.1.02.006;;    Alienação de Computadores e Periféricos;ACOMPPERIF;Receita;Demonstração de Resultados;;;;90011;Comum
;2631;03.2.1.02.007;;    Alienação de Direito de Uso de Telefones;ADIREITO;Receita;Demonstração de Resultados;;;;90011;Comum
;2640;03.2.2;T;  DEDUÇÕES DAS ALIENAÇÕES DE BENS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2658;03.2.2.01;T;   CUSTO DA ALIENAÇÃO DE INVESTIMENTOS;;Receita;Demonstração de Resultados;;;;90011;Comum
;2666;03.2.2.01.001;;    Custo Alienação Partic Soc Aval Custo Co;CUSTALIENCUST;Receita;Demonstração de Resultados;;;;90011;Comum
;2674;03.2.2.01.002;;    Custo Alienação Partic Soc Aval Equiv Pa;CUSTALIENEQPATR;Receita;Demonstração de Resultados;;;;90011;Comum
;2682;03.2.2.02;T;   CUSTO DA ALIENAÇÃO DE IMOBILIZADO;;Receita;Demonstração de Resultados;;;;90011;Comum
;2690;03.2.2.02.001;;    Custo da Alienação Máquinas e Equipamentos;CAMAQUEUI;Receita;Demonstração de Resultados;;;;90011;Comum
;2704;03.2.2.02.002;;    Custo da Alienação Móveis e Utensílios;CAMOVUTENC;Receita;Demonstração de Resultados;;;;90011;Comum
;2712;03.2.2.02.003;;    Custo da Alienação Ferramentas;CAFERRAMENTAS;Receita;Demonstração de Resultados;;;;90011;Comum
;2720;03.2.2.02.004;;    Custo da Alienação Imóveis;CAIMOVEIS;Receita;Demonstração de Resultados;;;;90011;Comum
;2739;03.2.2.02.005;;    Custo da Alienação Veículos;CAVEICULOS;Receita;Demonstração de Resultados;;;;90011;Comum
;2747;03.2.2.02.006;;    Custo da Alienação Computadores e Periféricos;CACOMPPERIF;Receita;Demonstração de Resultados;;;;90011;Comum
;2755;03.2.2.02.007;;    Custo da Alienação Direito Uso Telefone;CADIREITO;Receita;Demonstração de Resultados;;;;90011;Comum
;2763;04;T;CUSTOS E DESPESAS;DESPESAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;2771;04.1;T; CUSTOS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2780;04.1.1;T;  CUSTOS DAS MERCADORIAS VENDIDAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2798;04.1.1.01;T;   CUSTOS DAS MERCADORIAS VENDIDAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2801;04.1.1.01.001;;    Custo Das Mercadorias Vendidas;CMV;Despesa;Demonstração de Resultados;;;;90011;Comum
;100020;04.1.1.01.002;;    Compra de Mercadoria para Revenda;COMPRAMERCREV;Despesa;Demonstração de Resultados;;;;90011;Comum
;100021;04.1.1.01.003;;    Compra de Matéria Prima e Insumos;COMPRAMATPRIM;Despesa;Demonstração de Resultados;;;;90011;Comum
;100022;04.1.1.01.004;;    Compra de Material de Almoxarifado;COMPRAMATALX;Despesa;Demonstração de Resultados;;;;90011;Comum
;100023;04.1.1.01.005;;    Compra de Material para Uso e Consumo;COMPRAMATUSOCONS;Despesa;Demonstração de Resultados;;;;90011;Comum
;100024;04.1.1.01.006;;    Fretes sobre Compras;FRETECOMPRAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;100025;04.1.1.01.007;;    ICMS sobre Compras;ICMSCOMPRAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;100026;04.1.1.01.008;;    IPI sobre Compras;IPICOMPRAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;100027;04.1.1.01.009;;    (-) Devolução de Compras;DEVOLCOMPRAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;2810;04.1.2;T;  CUSTO DOS PRODUTOS VENDIDOS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2828;04.1.2.01;T;   ESTOQUE INICIAL DE PRODUTOS EM ELABORAÇÃO;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2836;04.1.2.01.001;;    Estoque Inicial de Produtos Em Elaboração;EIPELAB;Despesa;Demonstração de Resultados;;;;90011;Comum
;2844;04.1.2.02;T;   ESTOQUE INICIAL DE PRODUTOS ACABADOS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2852;04.1.2.02.001;;    Estoque Inicial de Produtos Acabados;EIPRODACAB;Despesa;Demonstração de Resultados;;;;90011;Comum
;2860;04.1.2.03;T;   CUSTOS DAS MATÉRIAS-PRIMAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2879;04.1.2.03.001;;    Custo Das Matérias-Primas;CTOMP;Despesa;Demonstração de Resultados;;;;90011;Comum
;2887;04.1.2.06;T;   ESTOQUE FINAL DE PRODUTOS EM ELABORAÇÃO;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2895;04.1.2.06.001;;    Estoque Final de Produtos Em Elaboração;EFPRODELAB;Despesa;Demonstração de Resultados;;;;90011;Comum
;2909;04.1.2.07;T;   ESTOQUE FINAL DE PRODUTOS ACABADOS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2917;04.1.2.07.001;;    Estoque Final de Produtos Acabados;EFPRODACAB;Despesa;Demonstração de Resultados;;;;90011;Comum
;2925;04.2;T; DESPESAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2933;04.2.1;T;  DESPESAS OPERACIONAIS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2941;04.2.1.01;T;   DESPESAS TRABALHISTAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;2950;04.2.1.01.001;;    Salários;DCSAL;Despesa;Demonstração de Resultados;;;;90011;Comum
;2968;04.2.1.01.002;;    Pró-Labore;DCPROLAB;Despesa;Demonstração de Resultados;;;;90011;Comum
;2976;04.2.1.01.003;;    Horas extras;DCHE;Despesa;Demonstração de Resultados;;;;90011;Comum
;2984;04.2.1.01.004;;    Férias;DCFERIAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;2992;04.2.1.01.005;;    13.Salário;DC13.SAL;Despesa;Demonstração de Resultados;;;;90011;Comum
;3000;04.2.1.01.006;;    Aviso prévio/indenizações trabalhistas;DCAVISO;Despesa;Demonstração de Resultados;;;;90011;Comum
;3018;04.2.1.01.007;;    Gratificações;DCGRATIFIC;Despesa;Demonstração de Resultados;;;;90011;Comum
;3891;04.2.1.01.008;;    Adicional noturno;DADICNOT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3190;04.2.1.01.009;;    Sindicato patronal/associação de classe;DCSINDPAT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3328;04.2.1.01.010;;    Vale-transporte;DCVT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3026;04.2.1.02;T;   ENCARGOS SOCIAIS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3034;04.2.1.02.001;;    INSS;DCINSS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3042;04.2.1.02.002;;    FGTS;DCFGTS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3050;04.2.1.02.003;;    Multa rescisória FGTS;MULTARESC;Despesa;Demonstração de Resultados;;;;90011;Comum
;3069;04.2.1.02.004;;    PIS sobre folha;PIS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3077;04.2.1.02.005;;    Contribuições Sindicais;GRCS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3078;04.2.1.03;T;   DESPESAS DE VIAGENS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3360;04.2.1.03.001;;    Estadias;DCESTAD;Despesa;Demonstração de Resultados;;;;90011;Comum
;3182;04.2.1.03.002;;    Combustíveis;DCCOMBUST;Despesa;Demonstração de Resultados;;;;90011;Comum
;3280;04.2.1.03.003;;    Dispêndios com alimentação;DCALIMENT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3344;04.2.1.03.004;;    Pedágios;DCPEDAG;Despesa;Demonstração de Resultados;;;;90011;Comum
;3079;04.2.1.04;T;   DESPESAS MENSAIS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3107;04.2.1.04.001;;    Aluguel;DCALUG;Despesa;Demonstração de Resultados;;;;90011;Comum
;3115;04.2.1.04.002;;    Água e esgoto;DCAGUA;Despesa;Demonstração de Resultados;;;;90011;Comum
;3123;04.2.1.04.003;;    Energia elétrica;DCEE;Despesa;Demonstração de Resultados;;;;90011;Comum
;3131;04.2.1.04.004;;    Internet;DCI;Despesa;Demonstração de Resultados;;;;90011;Comum
;3093;04.2.1.04.005;;    Comissões sobre vendas;DCCOMISS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3085;04.2.1.99;T;   DESPESAS GERAIS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3140;04.2.1.99.006;;    Material de expediente;DCMEXP;Despesa;Demonstração de Resultados;;;;90011;Comum
;3158;04.2.1.99.007;;    Material de limpeza;DCELIMP;Despesa;Demonstração de Resultados;;;;90011;Comum
;3166;04.2.1.99.008;;    Material de escritório;DCMATESCR;Despesa;Demonstração de Resultados;;;;90011;Comum
;3174;04.2.1.99.009;;    Manutenção e conservação;DCMANUT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3204;04.2.1.99.012;;    Correios e Malotes;DCECT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3212;04.2.1.99.013;;    Depreciações e Amortizações;DCDEPRE;Despesa;Demonstração de Resultados;;;;90011;Comum
;3220;04.2.1.99.014;;    Propaganda e Publicidade;DCPROPAG;Despesa;Demonstração de Resultados;;;;90011;Comum
;3239;04.2.1.99.015;;    Fretes e Carretos;DCFRETES;Despesa;Demonstração de Resultados;;;;90011;Comum
;3247;04.2.1.99.016;;    Assistência Médica;DCMEDICO;Despesa;Demonstração de Resultados;;;;90011;Comum
;3255;04.2.1.99.018;;    Leasing;DCLESING;Despesa;Demonstração de Resultados;;;;90011;Comum
;3263;04.2.1.99.019;;    Serviços de Terceiros - Pessoa Física;DCTERCPF;Despesa;Demonstração de Resultados;;;;90011;Comum
;3271;04.2.1.99.020;;    Serviços de Terceiros - Pessoa Jurídica;DCTERCPJ;Despesa;Demonstração de Resultados;;;;90011;Comum
;3298;04.2.1.99.022;;    Feiras/Congressos/Simpósios/Cursos;DCFEIRAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3301;04.2.1.99.023;;    Serviço de comunicação;DCFONE;Despesa;Demonstração de Resultados;;;;90011;Comum
;3310;04.2.1.99.024;;    PAT - Programa alimentação ao trabalhador;DEPAT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3336;04.2.1.99.026;;    Bens de pequeno valor;DCBENS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3352;04.2.1.99.028;;    Jornais;DCJORN;Despesa;Demonstração de Resultados;;;;90011;Comum
;3379;04.2.1.99.030;;    Confraternizações;DCCONFRAT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3387;04.2.1.99.032;;    Leasing;DCLEASING;Despesa;Demonstração de Resultados;;;;90011;Comum
;3395;04.2.1.99.033;;    Condução;DCCOND;Despesa;Demonstração de Resultados;;;;90011;Comum
;3409;04.2.1.99.034;;    Seguros;DCSEG;Despesa;Demonstração de Resultados;;;;90011;Comum
;3417;04.2.1.99.035;;    Refeições;DCREF;Despesa;Demonstração de Resultados;;;;90011;Comum
;100029;04.2.1.99.036;;    Despesas médicas;DESPMED;Despesa;Demonstração de Resultados;;;;90011;Comum
;3433;04.2.2;T;  DESPESAS OPERACIONAIS FINANCEIRAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3441;04.2.2.01;T;   DESPESAS COM ATUALIZAÇÕES;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3450;04.2.2.01.001;;    Variacão Monetária Passiva;VMPAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3468;04.2.2.01.002;;    Variacão Cambial Passiva;VCPAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3476;04.2.2.02;T;   JUROS E DESCONTOS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3484;04.2.2.02.001;;    Juros;JUROS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3492;04.2.2.02.002;;    Descontos concedidos;DESCCONC;Despesa;Demonstração de Resultados;;;;90011;Comum
;3506;04.2.2.02.003;;    Multas;MULTAS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3514;04.2.3;T;  DESPESAS OPERACIONAIS TRIBUTÁRIAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3522;04.2.3.01;T;   IMPOSTOS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3530;04.2.3.01.001;;    IOF;DFIOF;Despesa;Demonstração de Resultados;;;;90011;Comum
;3549;04.2.3.01.002;;    PIS sobre receitas operacionais diversas;DFPISDVS;Despesa;Demonstração de Resultados;;;;90011;Comum
;3557;04.2.3.01.003;;    IPTU;DFIPTU;Despesa;Demonstração de Resultados;;;;90011;Comum
;3565;04.2.3.01.004;;    IPVA;DFIPVA;Despesa;Demonstração de Resultados;;;;90011;Comum
;3573;04.2.3.01.005;;    IRRF (exclusivo Na Fonte);DFIRF;Despesa;Demonstração de Resultados;;;;90011;Comum
;3581;04.2.3.02;T;   MULTAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3590;04.2.3.02.001;;    Multas Fiscais Compensatórias;DFMULTAFISC;Despesa;Demonstração de Resultados;;;;90011;Comum
;3603;04.2.3.02.002;;    Multas Fiscais Punitivas;DFMULTAPUNIT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3611;04.2.3.02.003;;    Multas Contratuais;DFMULTACONTR;Despesa;Demonstração de Resultados;;;;90011;Comum
;3620;04.2.4;T;  DESPESAS OPERACIONAIS PERDAS C/PART SOC;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3638;04.2.4.01;T;   RESULTADO EQUIVALÊNCIA PATRIOMONIAL;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3646;04.2.4.01.001;;    Equivalência Patrimonial Negativa;EPNEGAT;Despesa;Demonstração de Resultados;;;;90011;Comum
;3654;04.2.5;T;  OUTRAS DESPESAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3662;04.2.5.01;T;   PERDAS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3670;04.2.5.01.001;;    Perdas Prováveis Na Alienação Investimen;PERDASINVEST;Despesa;Demonstração de Resultados;;;;90011;Comum
;3689;04.2.5.01.002;;    Perdas Com Sinistros;PERDASSINIST;Despesa;Demonstração de Resultados;;;;90011;Comum
;3697;04.2.5.01.003;;    Perdas Na Alienação de Imobilizado;PERDASIMOBIL;Despesa;Demonstração de Resultados;;;;90011;Comum
;3700;04.3;T; CONTAS DE FECHAMENTO DE BALANÇO;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3719;04.3.1;T;  CONTAS DE APURAÇÕES FINAIS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3727;04.3.1.01;T;   CORREÇÃO MONETÁRIA DO BALANCO;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3735;04.3.1.01.001;;    Correção Monetária do Ativo;CMATIVO;Despesa;Demonstração de Resultados;;;;90011;Comum
;3743;04.3.1.01.002;;    Correção Monetária do Passivo;CMPASSIVO;Despesa;Demonstração de Resultados;;;;90011;Comum
;3751;04.3.2;T;  PROVISÕES P/IMPOSTOS S/LUCRO;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3760;04.3.2.01;T;   PROVISÕES P/IMPOSTOS S/LUCROS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3778;04.3.2.01.001;;    Provisão P/ IRPJ;PROVIRPJ;Despesa;Demonstração de Resultados;;;;90011;Comum
;3786;04.3.2.02;T;   PROVISÕES P/CONTRIBUIÇÕES S/LUCROS;;Despesa;Demonstração de Resultados;;;;90011;Comum
;3794;04.3.2.02.001;;    Provisão P/ Contribuição Social;PROVCONTRSOC;Despesa;Demonstração de Resultados;;;;90011;Comum
;3808;05;T;RESULTADO LÍQUIDO DO EXERCÍCIO;;Receita;Demonstração de Resultados;;;;90011;Comum
;100010;05.1;T; RESULTADO LIQUIDO DO EXERCICIO;;Receita;Demonstração de Resultados;;;;90011;Comum
;100011;05.1.1;T;  RESULTADO LIQUIDO DO EXERCICIO;;Receita;Demonstração de Resultados;;;;90011;Comum
;100012;05.1.1.01;T;   RESULTADO LIQUIDO DO EXERCICIO;;Receita;Demonstração de Resultados;;;;90011;Comum
;3824;05.1.1.01.001;;    Resultado Líquido do Exercício;RLE;Receita;Demonstração de Resultados;;CONTA(2089)+CONTA(2763);;90011;Comum
;122025;122025;C;DEMONSTRATIVO DE DESCONTO;DEMONS. CRÉD. TRAB.;Ativo;Balanço Patrimonial;;;;90011;Comum
